Unnamed: 0,address,timeStep
25292,225924814,5
25293,224987986,5
25294,29986030,5
25295,224742744,5
25296,224742996,5
25297,143445970,5
25298,224196227,5
25299,225003686,5
25300,104136966,5
25301,225059776,5
25302,224658113,5
25303,183746270,5
25304,224763861,5
25305,224725606,5
25306,5951474,5
25307,225285669,5
25308,225288094,5
25309,224311885,5
25310,224312193,5
25311,186628493,5
25312,140385455,5
25313,224255075,5
25314,224305371,5
25315,224305460,5
25316,131382671,5
25317,226677982,5
25318,224644863,5
25319,224644858,5
25320,224216893,5
25321,225296259,5
25322,225296257,5
25323,224711902,5
25324,224975128,5
25325,178134708,5
25326,156117294,5
25327,223951088,5
25328,226439855,5
25329,226440427,5
25330,224717894,5
25331,225074125,5
25332,224980655,5
25333,143702285,5
25334,224970236,5
25335,71648216,5
25336,134526720,5
25337,226290288,5
25338,225055323,5
25339,225055202,5
25340,95540887,5
25341,225049730,5
25342,225334992,5
25343,224707483,5
25344,225924790,5
25345,120695199,5
25346,57384182,5
25347,224748954,5
25348,225671246,5
25349,224762457,5
25350,224762491,5
25351,36371136,5
25352,159446161,5
25353,224700986,5
25354,224203885,5
25355,155040581,5
25356,224212496,5
25357,224134262,5
25358,223890411,5
25359,224196213,5
25360,226593868,5
25361,226676866,5
25362,225085127,5
25363,78215175,5
25364,224720238,5
25365,225323456,5
25366,223936073,5
25367,107818707,5
25368,224678077,5
25369,225002906,5
25370,226450887,5
25371,225898863,5
25372,226450180,5
25373,223901860,5
25374,224303985,5
25375,225679101,5
25376,97373325,5
25377,224990345,5
25378,225079797,5
25379,224718084,5
25380,224970744,5
25381,224252867,5
25382,166302626,5
25383,224242777,5
25384,225296248,5
25385,225297805,5
25386,224312230,5
25387,225369615,5
25388,224965239,5
25389,225286665,5
25390,225679829,5
25391,159067013,5
25392,225930984,5
25393,224765214,5
25394,224765215,5
25395,34828962,5
25396,225332281,5
25397,225258851,5
25398,225875856,5
25399,224985146,5
25400,224703699,5
25401,224961254,5
25402,224970749,5
25403,223409739,5
25404,155046821,5
25405,224973521,5
25406,224761499,5
25407,224761504,5
25408,67470334,5
25409,225358913,5
25410,226647534,5
25411,225859180,5
25412,32761353,5
25413,223936795,5
25414,202534497,5
25415,224746179,5
25416,225285287,5
25417,225896268,5
25418,223979365,5
25419,224709011,5
25420,223943613,5
25421,224212499,5
25422,224986075,5
25423,224986519,5
25424,224195855,5
25425,224195841,5
25426,224720223,5
25427,224720218,5
25428,224745590,5
25429,150251668,5
25430,225680847,5
25431,225004790,5
25432,132583729,5
25433,224195848,5
25434,64854340,5
25435,224195613,5
25436,163005943,5
25437,226290284,5
25438,208179898,5
25439,808409,5
25440,225346019,5
25441,223879032,5
25442,225071121,5
25443,224983379,5
25444,63644182,5
25445,226710177,5
25446,226440720,5
25447,224248716,5
25448,224235598,5
25449,171641481,5
25450,225086202,5
25451,224759409,5
25452,224964953,5
25453,223884083,5
25454,224658337,5
25455,225687045,5
25456,225687039,5
25457,213826314,5
25458,216168880,5
25459,225096026,5
25460,225672508,5
25461,10117120,5
25462,128680825,5
25463,224709479,5
25464,28705346,5
25465,224984481,5
25466,201675016,5
25467,224235597,5
25468,225970173,5
25469,224683766,5
25470,224689992,5
25471,224990358,5
25472,226444300,5
25473,226444307,5
25474,140247198,5
25475,226440111,5
25476,224681954,5
25477,225055321,5
25478,226395676,5
25479,225321758,5
25480,225369619,5
25481,224760745,5
25482,150751420,5
25483,224762459,5
25484,225061710,5
25485,166230366,5
25486,225881250,5
25487,224700329,5
25488,224700338,5
25489,156114537,5
25490,225691315,5
25491,35171908,5
25492,225052445,5
25493,223885842,5
25494,146068951,5
25495,225302289,5
25496,224282203,5
25497,51675984,5
25498,226668645,5
25499,224765927,5
25500,224765941,5
25501,224204312,5
25502,224737297,5
25503,224737310,5
25504,224671429,5
25505,140511620,5
25506,224252093,5
25507,172161478,5
25508,192327789,5
25509,224628533,5
25510,208179897,5
25511,118011015,5
25512,224227962,5
25513,225941237,5
25514,131382659,5
25515,225087300,5
25516,224211750,5
25517,224216026,5
25518,224312962,5
25519,226667681,5
25520,24043208,5
25521,225323258,5
25522,224310391,5
25523,226689545,5
25524,144348124,5
25525,224765160,5
25526,224641512,5
25527,119075087,5
25528,224733286,5
25529,178134707,5
25530,224204957,5
25531,224655697,5
25532,224195596,5
25533,224210977,5
25534,226667173,5
25535,150913037,5
25536,224714470,5
25537,224976333,5
25538,225303470,5
25539,225303467,5
25540,225054514,5
25541,225296709,5
25542,7274624,5
25543,224212865,5
25544,224212861,5
25545,225291268,5
25546,225318516,5
25547,225318508,5
25548,223891068,5
25549,225093023,5
25550,224715724,5
25551,224976807,5
25552,224206693,5
25553,224206690,5
25554,224234586,5
25555,225054763,5
25556,224700723,5
25557,224700730,5
25558,225323275,5
25559,79681091,5
25560,225959957,5
25561,223882933,5
25562,225286998,5
25563,225286693,5
25564,224765137,5
25565,224765152,5
25566,223886842,5
25567,224655163,5
25568,225341775,5
25569,226707778,5
25570,224753937,5
25571,224755401,5
25572,225064318,5
25573,105866220,5
25574,225680857,5
25575,224250191,5
25576,224702135,5
25577,224963340,5
25578,225291866,5
25579,49163452,5
25580,225060819,5
25581,225296034,5
25582,117831752,5
25583,224214727,5
25584,165078009,5
25585,151242318,5
25586,223933402,5
25587,225679108,5
25588,224988554,5
25589,224988565,5
25590,226620882,5
25591,101617693,5
25592,223935142,5
25593,225687302,5
25594,224695303,5
25595,224964670,5
25596,224965867,5
25597,225289111,5
25598,225289110,5
25599,78215158,5
25600,224627312,5
25601,144424328,5
25602,112764557,5
25603,225370375,5
25604,225898593,5
25605,225898612,5
25606,224248738,5
25607,224961260,5
25608,224695871,5
25609,224697447,5
25610,224722743,5
25611,225665108,5
25612,224689161,5
25613,226383058,5
25614,224979742,5
25615,224980651,5
25616,223936788,5
25617,225033377,5
25618,225338067,5
25619,225338065,5
25620,224989767,5
25621,99916577,5
25622,223875931,5
25623,106329616,5
25624,225368616,5
25625,163073035,5
25626,130739722,5
25627,224294011,5
25628,224248371,5
25629,224726314,5
25630,224726864,5
25631,224210242,5
25632,224703708,5
25633,226416370,5
25634,138580157,5
25635,73206009,5
25636,224759654,5
25637,108786966,5
25638,224996734,5
25639,225290687,5
25640,225290683,5
25641,226292458,5
25642,184323211,5
25643,225069847,5
25644,225966368,5
25645,225689529,5
25646,164452989,5
25647,226547395,5
25648,224255070,5
25649,224255757,5
25650,225659469,5
25651,225659475,5
25652,225908775,5
25653,225916347,5
25654,225286666,5
25655,225286328,5
25656,224293227,5
25657,224310031,5
25658,225071471,5
25659,225342382,5
25660,224210981,5
25661,224729755,5
25662,226363277,5
25663,224657020,5
25664,224211277,5
25665,108771599,5
25666,225294101,5
25667,161103508,5
25668,224279610,5
25669,224279605,5
25670,224982713,5
25671,224982718,5
25672,224213643,5
25673,224762449,5
25674,224744570,5
25675,150807706,5
25676,224708990,5
25677,224976380,5
25678,178134696,5
25679,225066014,5
25680,156126170,5
25681,225274177,5
25682,225274172,5
25683,154701193,5
25684,225371082,5
25685,203802438,5
25686,224710441,5
25687,139715476,5
25688,225313344,5
25689,224747345,5
25690,225071470,5
25691,226427424,5
25692,225021958,5
25693,224303263,5
25694,226703193,5
25695,226713649,5
25696,225699824,5
25697,225908798,5
25698,224249777,5
25699,146339345,5
25700,224727161,5
25701,225300210,5
25702,214279423,5
25703,156117291,5
25704,34035328,5
25705,134526684,5
25706,224697725,5
25707,159566262,5
25708,181997434,5
25709,225309909,5
25710,59019453,5
25711,224709062,5
25712,225676221,5
25713,224983681,5
25714,182757643,5
25715,225690565,5
25716,130750908,5
25717,226413668,5
25718,224986052,5
25719,224986055,5
25720,225258837,5
25721,61408948,5
25722,224974950,5
25723,224979436,5
25724,224703071,5
25725,224703080,5
25726,115478131,5
25727,120683766,5
25728,224711906,5
25729,156767377,5
25730,6078290,5
25731,224761831,5
25732,224655136,5
25733,144336535,5
25734,130783922,5
25735,224767299,5
25736,224766809,5
25737,161075828,5
25738,225909565,5
25739,110721900,5
25740,224206507,5
25741,224764395,5
25742,225366985,5
25743,225883221,5
25744,225371779,5
25745,225370759,5
25746,154410028,5
25747,49305303,5
25748,224983348,5
25749,224983652,5
25750,223876379,5
25751,224211629,5
25752,225325703,5
25753,224698040,5
25754,224699330,5
25755,223974850,5
25756,151277978,5
25757,225891890,5
25758,225891898,5
25759,224221654,5
25760,225862606,5
25761,224653896,5
25762,225692527,5
25763,225349109,5
25764,151152023,5
25765,224981869,5
25766,101644160,5
25767,23423026,5
25768,225926279,5
25769,226382019,5
25770,225015841,5
25771,224977344,5
25772,224980131,5
25773,224631693,5
25774,225262346,5
25775,224281190,5
25776,224281188,5
25777,224629040,5
25778,226729235,5
25779,46989396,5
25780,225320684,5
25781,154638351,5
25782,224212558,5
25783,224212551,5
25784,225930851,5
25785,224756206,5
25786,86974028,5
25787,77205153,5
25788,225680853,5
25789,223934022,5
25790,224555699,5
25791,224736439,5
25792,225663348,5
25793,224214312,5
25794,225015214,5
25795,73369413,5
25796,224232981,5
25797,224681964,5
25798,225296697,5
25799,225898865,5
25800,224241434,5
25801,225054509,5
25802,225013463,5
25803,224689998,5
25804,225051452,5
25805,225015331,5
25806,225712968,5
25807,226645742,5
25808,224982043,5
25809,224982319,5
25810,226445390,5
25811,225321757,5
25812,225321659,5
25813,224203564,5
25814,223962449,5
25815,223962457,5
25816,224736452,5
25817,224736459,5
25818,224697950,5
25819,224697953,5
25820,225019587,5
25821,225687028,5
25822,225687026,5
25823,224990994,5
25824,109901843,5
25825,6777286,5
25826,226456859,5
25827,71084197,5
25828,155040981,5
25829,109937781,5
25830,226686644,5
25831,224737325,5
25832,224753931,5
25833,99012818,5
25834,31981367,5
25835,225659873,5
25836,225892053,5
25837,225342019,5
25838,225288409,5
25839,225659194,5
25840,225890382,5
25841,225892476,5
25842,131522226,5
25843,224209836,5
25844,106619721,5
25845,225689522,5
25846,225311809,5
25847,19173010,5
25848,183081223,5
25849,225341807,5
25850,197354613,5
25851,152972006,5
25852,223934328,5
25853,146066203,5
25854,225687065,5
25855,225687062,5
25856,225296040,5
25857,31111507,5
25858,106752801,5
25859,225369622,5
25860,223878732,5
25861,139420883,5
25862,224206734,5
25863,225058427,5
25864,225058429,5
25865,100453878,5
25866,224215115,5
25867,224705267,5
25868,224722645,5
25869,225054940,5
25870,225054966,5
25871,150809108,5
25872,224971976,5
25873,224215058,5
25874,166871861,5
25875,224630263,5
25876,183095531,5
25877,78215171,5
25878,163327892,5
25879,108770099,5
25880,33570885,5
25881,225866081,5
25882,224691760,5
25883,224691758,5
25884,224204292,5
25885,224704267,5
25886,101651119,5
25887,225061428,5
25888,225372896,5
25889,225372894,5
25890,225265911,5
25891,225267005,5
25892,158472523,5
25893,224211174,5
25894,225291862,5
25895,48926775,5
25896,164362062,5
25897,109051211,5
25898,225370374,5
25899,223960317,5
25900,225707875,5
25901,106589602,5
25902,226446124,5
25903,224707054,5
25904,62132696,5
25905,224981358,5
25906,100945157,5
25907,225863722,5
25908,224196237,5
25909,224196229,5
25910,224695292,5
25911,224964651,5
25912,224709056,5
25913,102315823,5
25914,225680129,5
25915,226442160,5
25916,225689684,5
25917,117832519,5
25918,224715252,5
25919,224767612,5
25920,95626514,5
25921,224221104,5
25922,224764268,5
25923,224762860,5
25924,38598503,5
25925,226445350,5
25926,224230762,5
25927,224244357,5
25928,224737990,5
25929,225302551,5
25930,225907375,5
25931,151257711,5
25932,224639766,5
25933,224702201,5
25934,23967272,5
25935,224733579,5
25936,225913405,5
25937,226443470,5
25938,149550776,5
25939,10017745,5
25940,144438317,5
25941,225320866,5
25942,224196604,5
25943,225711369,5
25944,224247193,5
25945,224212858,5
25946,106443868,5
25947,224737303,5
25948,162297052,5
25949,225902737,5
25950,225903083,5
25951,224298338,5
25952,225018168,5
25953,93719421,5
25954,224190672,5
25955,31981364,5
25956,223940325,5
25957,225309875,5
25958,225662555,5
25959,225321444,5
25960,224642926,5
25961,225031748,5
25962,224208347,5
25963,224208343,5
25964,138469234,5
25965,225323265,5
25966,225293941,5
25967,225923780,5
25968,224991141,5
25969,224991142,5
25970,224716311,5
25971,224976568,5
25972,161049801,5
25973,224964984,5
25974,225931005,5
25975,225931009,5
25976,225274763,5
25977,225903986,5
25978,225903989,5
25979,154410064,5
25980,151246659,5
25981,144217240,5
25982,224727789,5
25983,224742709,5
25984,224742713,5
25985,225715271,5
25986,225037272,5
25987,225349077,5
25988,224196224,5
25989,224681046,5
25990,224681039,5
25991,25090315,5
25992,224196591,5
25993,202503373,5
25994,224724958,5
25995,223877449,5
25996,224209560,5
25997,225371339,5
25998,224669499,5
25999,224669503,5
26000,225369618,5
26001,224743007,5
26002,224743010,5
26003,226681078,5
26004,146041474,5
26005,223942290,5
26006,224252555,5
26007,225858227,5
26008,225903978,5
26009,226704915,5
26010,225064320,5
26011,224688347,5
26012,194663345,5
26013,224247894,5
26014,224748960,5
26015,226385379,5
26016,226443455,5
26017,226443465,5
26018,224736821,5
26019,47282850,5
26020,202886917,5
26021,199059210,5
26022,224643881,5
26023,138540339,5
26024,226384949,5
26025,151242406,5
26026,112797443,5
26027,226720737,5
26028,225691031,5
26029,225712962,5
26030,224702197,5
26031,61468419,5
26032,77676011,5
26033,225289477,5
26034,225916141,5
26035,224964950,5
26036,223932855,5
26037,226447695,5
26038,225680856,5
26039,225061672,5
26040,225335351,5
26041,224970784,5
26042,107173364,5
26043,225339378,5
26044,224709539,5
26045,225302851,5
26046,226421769,5
26047,158853367,5
26048,224753581,5
26049,225072185,5
26050,97309263,5
26051,225686309,5
26052,224209464,5
26053,224209463,5
26054,224976377,5
26055,224315224,5
26056,225294325,5
26057,225687048,5
26058,224195569,5
26059,225047115,5
26060,225342035,5
26061,223938997,5
26062,224205972,5
26063,224205967,5
26064,226678489,5
26065,223875290,5
26066,224195230,5
26067,173773121,5
26068,226432172,5
26069,152971084,5
26070,224761512,5
26071,225019660,5
26072,224982534,5
26073,115473923,5
26074,226453574,5
26075,224655146,5
26076,224655145,5
26077,225907703,5
26078,225907701,5
26079,224204319,5
26080,225371795,5
26081,224217674,5
26082,225016961,5
26083,106765085,5
26084,225085183,5
26085,147485659,5
26086,115478128,5
26087,226418543,5
26088,214300528,5
26089,225687035,5
26090,19480865,5
26091,77662815,5
26092,224677744,5
26093,224700602,5
26094,224700612,5
26095,224736954,5
26096,225679845,5
26097,225685309,5
26098,225909584,5
26099,226693497,5
26100,224747033,5
26101,224747029,5
26102,224238684,5
26103,224747380,5
26104,224977650,5
26105,224723304,5
26106,225691321,5
26107,224765191,5
26108,122729648,5
26109,225916147,5
26110,225930502,5
26111,154304806,5
26112,226677480,5
26113,224767801,5
26114,149547562,5
26115,151255511,5
26116,225068320,5
26117,224700320,5
26118,224700322,5
26119,225052469,5
26120,225916116,5
26121,224196612,5
26122,139353808,5
26123,224215075,5
26124,145385422,5
26125,225074805,5
26126,225687056,5
26127,224693015,5
26128,101305250,5
26129,225275430,5
26130,225895595,5
26131,224746325,5
26132,156495832,5
26133,224998715,5
26134,225943033,5
26135,140582538,5
26136,225294526,5
26137,225686306,5
26138,224981015,5
26139,224981022,5
26140,225881239,5
26141,166777569,5
26142,224759130,5
26143,224759139,5
26144,224738296,5
26145,225909152,5
26146,224670676,5
26147,224670679,5
26148,108783780,5
26149,130201613,5
26150,224983662,5
26151,224983670,5
26152,224737327,5
26153,223876834,5
26154,224712772,5
26155,224739616,5
26156,225689140,5
26157,130741545,5
26158,224985744,5
26159,224723287,5
26160,225072192,5
26161,224755407,5
26162,43309696,5
26163,225291326,5
26164,225858168,5
26165,224211178,5
26166,223410052,5
26167,4516375,5
26168,224196255,5
26169,224252995,5
26170,97698659,5
26171,155313053,5
26172,192054018,5
26173,183098036,5
26174,143167362,5
26175,224970782,5
26176,223992967,5
26177,226442176,5
26178,224309290,5
26179,224693270,5
26180,225274471,5
26181,226444739,5
26182,215813071,5
26183,223455030,5
26184,224761493,5
26185,224761497,5
26186,225309916,5
26187,209250952,5
26188,42851790,5
26189,151276627,5
26190,224656959,5
26191,91805779,5
26192,72929839,5
26193,224717255,5
26194,226449482,5
26195,223965137,5
26196,225690895,5
26197,225691022,5
26198,93750289,5
26199,224213365,5
26200,224762799,5
26201,224761159,5
26202,152096991,5
26203,225370384,5
26204,226289543,5
26205,224980150,5
26206,104147003,5
26207,154685715,5
26208,225058406,5
26209,142986683,5
26210,225681854,5
26211,224765196,5
26212,224765199,5
26213,224974380,5
26214,225295920,5
26215,224758328,5
26216,224758512,5
26217,224195587,5
26218,224195578,5
26219,225345572,5
26220,158629959,5
26221,224703524,5
26222,23192847,5
26223,226729228,5
26224,225321756,5
26225,225985225,5
26226,225025209,5
26227,226704480,5
26228,225309474,5
26229,108779637,5
26230,225071134,5
26231,225675108,5
26232,223883300,5
26233,224252863,5
26234,224698392,5
26235,224698559,5
26236,224766810,5
26237,224766814,5
26238,226447677,5
26239,226447689,5
26240,224246765,5
26241,225291274,5
26242,225291283,5
26243,224682188,5
26244,224204310,5
26245,224204308,5
26246,225715284,5
26247,225712964,5
26248,225068972,5
26249,156109700,5
26250,224748672,5
26251,225904002,5
26252,224708652,5
26253,224970725,5
26254,224647679,5
26255,224647532,5
26256,41771071,5
26257,37114086,5
26258,225054480,5
26259,225333852,5
26260,225028732,5
26261,225924515,5
26262,224247913,5
26263,36077563,5
26264,226441566,5
26265,35494122,5
26266,225903067,5
26267,225903088,5
26268,224766508,5
26269,224766569,5
26270,224212596,5
26271,224714464,5
26272,223992661,5
26273,225703443,5
26274,224212397,5
26275,90124204,5
26276,199332654,5
26277,210091567,5
26278,224218030,5
26279,131845509,5
26280,224245288,5
26281,224245292,5
26282,225294331,5
26283,225309470,5
26284,224740967,5
26285,226662075,5
26286,198157787,5
26287,225291289,5
26288,225885702,5
26289,226419098,5
26290,221540996,5
26291,224669976,5
26292,226675313,5
26293,225292842,5
26294,225922637,5
26295,224694581,5
26296,224694927,5
26297,224245596,5
26298,155278018,5
26299,224264029,5
26300,224264026,5
26301,223878635,5
26302,224204628,5
26303,225050054,5
26304,225910412,5
26305,152507741,5
26306,226650740,5
26307,50133678,5
26308,224195584,5
26309,225266303,5
26310,225687955,5
26311,225309927,5
26312,173612788,5
26313,225290694,5
26314,146796623,5
26315,223981504,5
26316,225691026,5
26317,225662565,5
26318,225666400,5
26319,226675320,5
26320,224759637,5
26321,224736855,5
26322,225883129,5
26323,225287428,5
26324,225905838,5
26325,224288449,5
26326,150749822,5
26327,150998445,5
26328,225368614,5
26329,225368475,5
26330,158639141,5
26331,225875046,5
26332,225051894,5
26333,157545508,5
26334,226408025,5
26335,226442620,5
26336,224759406,5
26337,20559615,5
26338,183051013,5
26339,225332159,5
26340,224723081,5
26341,180928097,5
26342,223885333,5
26343,224257720,5
26344,34370978,5
26345,224719831,5
26346,23948643,5
26347,224678083,5
26348,224212385,5
26349,225926285,5
26350,225712534,5
26351,225665087,5
26352,224314489,5
26353,224765161,5
26354,224765164,5
26355,226669510,5
26356,67343512,5
26357,202534724,5
26358,225302181,5
26359,225920851,5
26360,225920852,5
26361,224196246,5
26362,163067772,5
26363,223981541,5
26364,225051106,5
26365,223980690,5
26366,224247156,5
26367,224204316,5
26368,224243760,5
26369,224245300,5
26370,224245299,5
26371,224272216,5
26372,224272223,5
26373,203802443,5
26374,136236064,5
26375,225305955,5
26376,172661300,5
26377,224279628,5
26378,224279627,5
26379,225301411,5
26380,225663873,5
26381,224676986,5
26382,226609447,5
26383,224965593,5
26384,224988560,5
26385,211203914,5
26386,65387393,5
26387,224244335,5
26388,224209471,5
26389,106443864,5
26390,224964663,5
26391,223958189,5
26392,224278806,5
26393,223934325,5
26394,225289109,5
26395,224961179,5
26396,224961181,5
26397,225298148,5
26398,85347232,5
26399,225711061,5
26400,97810371,5
26401,169903396,5
26402,225280203,5
26403,225305309,5
26404,225021636,5
26405,225021034,5
26406,223883031,5
26407,97581568,5
26408,224967117,5
26409,225670566,5
26410,225369153,5
26411,224981896,5
26412,224702183,5
26413,225274767,5
26414,226413475,5
26415,225923732,5
26416,224707962,5
26417,131212806,5
26418,158630011,5
26419,224230760,5
26420,224229128,5
26421,225263498,5
26422,225288789,5
26423,225291127,5
26424,224764853,5
26425,224764938,5
26426,225661122,5
26427,149558714,5
26428,226702743,5
26429,156113614,5
26430,226443441,5
26431,178843913,5
26432,225961684,5
26433,187799969,5
26434,225878097,5
26435,224257311,5
26436,224748067,5
26437,224207250,5
26438,224215676,5
26439,225267601,5
26440,223980675,5
26441,224299423,5
26442,225019668,5
26443,23227821,5
26444,225987657,5
26445,224691777,5
26446,23162156,5
26447,224765925,5
26448,106628864,5
26449,212554641,5
26450,158234293,5
26451,224203889,5
26452,224203886,5
26453,13041648,5
26454,225877514,5
26455,91677396,5
26456,224307264,5
26457,186105093,5
26458,225328812,5
26459,224761774,5
26460,224761777,5
26461,224767591,5
26462,225900340,5
26463,224244303,5
26464,224715427,5
26465,225051129,5
26466,226662745,5
26467,226662755,5
26468,226442645,5
26469,226442650,5
26470,224628535,5
26471,224628538,5
26472,224749360,5
26473,225878442,5
26474,225072206,5
26475,225266585,5
26476,224985381,5
26477,224985395,5
26478,168016177,5
26479,225859160,5
26480,225292920,5
26481,225906846,5
26482,224765204,5
26483,224986046,5
26484,225372888,5
26485,225283622,5
26486,225357624,5
26487,224992181,5
26488,225075799,5
26489,224719233,5
26490,224719231,5
26491,224656758,5
26492,226646196,5
26493,225277374,5
26494,225891874,5
26495,224991916,5
26496,224991920,5
26497,36438817,5
26498,80889345,5
26499,225074801,5
26500,223935121,5
26501,225663392,5
26502,224196223,5
26503,224196601,5
26504,223941085,5
26505,49163458,5
26506,225715278,5
26507,225313357,5
26508,225363523,5
26509,72913168,5
26510,224653624,5
26511,158630068,5
26512,224291735,5
26513,225021971,5
26514,135808989,5
26515,224194151,5
26516,226648242,5
26517,224735925,5
26518,224967114,5
26519,224243751,5
26520,142913708,5
26521,224707945,5
26522,224655184,5
26523,225694304,5
26524,225073761,5
26525,39257039,5
26526,223958578,5
26527,226296818,5
26528,224701306,5
26529,224963328,5
26530,225903117,5
26531,189957208,5
26532,224723024,5
26533,225332172,5
26534,115320653,5
26535,224202833,5
26536,224674849,5
26537,224709534,5
26538,152971378,5
26539,224641187,5
26540,224641184,5
26541,225930505,5
26542,225711373,5
26543,225711381,5
26544,225028144,5
26545,225357249,5
26546,224195599,5
26547,90367711,5
26548,224980993,5
26549,224981887,5
26550,160767547,5
26551,224981881,5
26552,224982147,5
26553,173476456,5
26554,224743012,5
26555,224765445,5
26556,224765448,5
26557,226445872,5
26558,224250957,5
26559,225914202,5
26560,224240404,5
26561,224974651,5
26562,225289072,5
26563,225365233,5
26564,225046686,5
26565,224767263,5
26566,224767265,5
26567,155722880,5
26568,224736496,5
26569,225301622,5
26570,225929728,5
26571,224971478,5
26572,226626503,5
26573,223934692,5
26574,224195834,5
26575,163063970,5
26576,161115709,5
26577,26915420,5
26578,226449467,5
26579,226449474,5
26580,226412644,5
26581,224701661,5
26582,208787432,5
26583,225268075,5
26584,148776216,5
26585,109060155,5
26586,104510448,5
26587,225891693,5
26588,225891854,5
26589,226359129,5
26590,224628310,5
26591,163655967,5
26592,225330927,5
26593,167453969,5
26594,224987970,5
26595,224695883,5
26596,224962741,5
26597,224705823,5
26598,223879326,5
26599,224748260,5
26600,224254067,5
26601,225019269,5
26602,225291773,5
26603,226705257,5
26604,224198210,5
26605,224198208,5
26606,224195624,5
26607,224195620,5
26608,180832785,5
26609,225328463,5
26610,223965172,5
26611,223965175,5
26612,224209460,5
26613,224209455,5
26614,224215102,5
26615,37972746,5
26616,224258769,5
26617,225675074,5
26618,224635244,5
26619,223974834,5
26620,223974841,5
26621,223871959,5
26622,223872252,5
26623,223977469,5
26624,106301742,5
26625,224697729,5
26626,224963226,5
26627,226443702,5
26628,169989813,5
26629,199299221,5
26630,224245325,5
26631,225060785,5
26632,225286322,5
26633,225896577,5
26634,226442899,5
26635,226443055,5
26636,87831338,5
26637,199029913,5
26638,23420414,5
26639,224247498,5
26640,225307984,5
26641,224200255,5
26642,224200474,5
26643,223882130,5
26644,223942612,5
26645,223942616,5
26646,225909964,5
26647,226681619,5
26648,226682364,5
26649,225908771,5
26650,226705958,5
26651,224717252,5
26652,224755870,5
26653,224756195,5
26654,224766514,5
26655,224766518,5
26656,226412239,5
26657,106437667,5
26658,224244344,5
26659,105866224,5
26660,223876000,5
26661,224195603,5
26662,226289837,5
26663,224255055,5
26664,226613217,5
26665,158629960,5
26666,223938038,5
26667,77510472,5
26668,225362103,5
26669,223868074,5
26670,225313708,5
26671,225313712,5
26672,226697079,5
26673,189736237,5
26674,162046924,5
26675,225071081,5
26676,224707597,5
26677,109937775,5
26678,852232,5
26679,225268013,5
26680,39369160,5
26681,226403064,5
26682,224196241,5
26683,224246108,5
26684,20424484,5
26685,225867261,5
26686,224304854,5
26687,224739275,5
26688,226596416,5
26689,224698394,5
26690,224698398,5
26691,224696457,5
26692,224696455,5
26693,225349121,5
26694,225349118,5
26695,142889753,5
26696,224700738,5
26697,224195849,5
26698,226462120,5
26699,225055204,5
26700,224748697,5
26701,99916101,5
26702,224244348,5
26703,169728989,5
26704,225875837,5
26705,224195623,5
26706,226679264,5
26707,224196916,5
26708,224196905,5
26709,70827798,5
26710,225046267,5
26711,224681287,5
26712,225687932,5
26713,225303442,5
26714,225924018,5
26715,225892483,5
26716,100454181,5
26717,144135004,5
26718,224206741,5
26719,224312210,5
26720,224709476,5
26721,116212140,5
26722,224701806,5
26723,224701808,5
26724,223981518,5
26725,224206847,5
26726,224212156,5
26727,224212151,5
26728,223878975,5
26729,138551071,5
26730,224974154,5
26731,223879789,5
26732,224209924,5
26733,224216033,5
26734,225029625,5
26735,224209442,5
26736,224210225,5
26737,224209476,5
26738,156517960,5
26739,115318919,5
26740,225367094,5
26741,122714563,5
26742,224740006,5
26743,225287781,5
26744,224240406,5
26745,225065365,5
26746,224712927,5
26747,224712924,5
26748,224621291,5
26749,224967510,5
26750,109901844,5
26751,225075111,5
26752,64464120,5
26753,215084183,5
26754,225068333,5
26755,224245291,5
26756,223937193,5
26757,150858042,5
26758,224310093,5
26759,224310381,5
26760,224972558,5
26761,225253068,5
26762,224245598,5
26763,130751262,5
26764,225055330,5
26765,225286030,5
26766,224218037,5
26767,225059447,5
26768,224195588,5
26769,59178805,5
26770,31407056,5
26771,226446167,5
26772,226446196,5
26773,225858279,5
26774,135261165,5
26775,225691577,5
26776,152628169,5
26777,144334169,5
26778,155279362,5
26779,226663015,5
26780,225320706,5
26781,224216258,5
26782,224216264,5
26783,225019231,5
26784,224998386,5
26785,178134705,5
26786,225922672,5
26787,226689536,5
26788,181656338,5
26789,225907028,5
26790,225684908,5
26791,225925537,5
26792,224703936,5
26793,224973009,5
26794,154409664,5
26795,226401971,5
26796,224206310,5
26797,224206307,5
26798,225915718,5
26799,225930492,5
26800,224195853,5
26801,224203500,5
26802,223965481,5
26803,78576381,5
26804,224716886,5
26805,224969685,5
26806,225883226,5
26807,225926167,5
26808,225932661,5
26809,223964472,5
26810,92616839,5
26811,225033602,5
26812,108785094,5
26813,224621914,5
26814,93370596,5
26815,226400913,5
26816,224300124,5
26817,224312204,5
26818,225051338,5
26819,225902338,5
26820,225902468,5
26821,224247885,5
26822,225071119,5
26823,224984800,5
26824,224723281,5
26825,224723697,5
26826,225058741,5
26827,155346710,5
26828,224763990,5
26829,224764006,5
26830,225711370,5
26831,225286326,5
26832,224694139,5
26833,224227450,5
26834,224671342,5
26835,226418159,5
26836,226733071,5
26837,225909144,5
26838,58494503,5
26839,106628871,5
26840,225019662,5
26841,224762786,5
26842,225332146,5
26843,225862457,5
26844,225291765,5
26845,149557577,5
