hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed
0xfc3bcdc1547d689f59be50d6703c2b43fa535e48eb06990099ea2d7b7ac343d1,0x08c4c4b92e6b1340c864c231f03957573b7700cd,0x9d8b568fcca132e846dce2a2859de5b130696a0d,186689083185420964586,1624598289,12701381,,,0.0,12000000000.0,21000
0xc84dafee74bb2221dc9efc37d71c9244ff1767fed72056f9528bb1afa09af59b,0xa905c22f72191d3a81488192f544ef51e096515f,0x08c748af5f5e37dd8b80f24a2fd3b8b9c4568312,125994110590000000000,1593370694,10356046,,,0.0,21000000000.0,21000
0x12c4c2e4a9b4e8e0a53899a3f9e145d2e9e3d11d3218f78858a88b9083dc4ddb,0x08c748af5f5e37dd8b80f24a2fd3b8b9c4568312,0x313647b198744cec0d128f549aaa81339da45c17,125993669590000000000,1593861914,10392675,,,0.0,21000000000.0,21000
0xb20d5d50ec23709dc02d6404ea62c3518ab0ca9ba11ea5aeb8e8eca197f982b9,0x3d13661ecc99ac176a1eff18618090d656687777,0x08c7d3a4a5e235f54a14a26f4143517a1a7f41f6,177105315860000000000,1614474806,11942807,,,0.0,70000000000.0,21000
0x3e835ac64456219ed83d7aec3cf38a034b4ff7f1cb19f24c550569c4fcd05d51,0xb7b8e6d35bf240a728d4f591f5b9f409f41cc19c,0x08c7d3a4a5e235f54a14a26f4143517a1a7f41f6,179207934110000000000,1614841957,11970367,,,0.0,69000000000.0,21000
0x1ee088f7d639930aac5ffd00d2e58393074c273b9d51d63ffc2b2783528aa628,0x5cb58170ccd40847048b7977dee5be3f33a0cd6e,0x08c7d3a4a5e235f54a14a26f4143517a1a7f41f6,151362529730000000000,1614860862,11971789,,,0.0,65000000000.0,21000
0xc9d399a685b031d3542d3e27257e8e65032447fabe73f06a1534a7f6d25a0fe3,0xc3bf49370f8aafa6c1af4733809d54e216747bfc,0x08ca0f4dbec137a0ad6f47912db1bc8b0770ac16,134149848980000000000,1624591856,12700902,,,0.0,12000000000.0,21000
0x50497377f8450a173cc358d15cc4ec65add7a37fa35cbdba939cc7ce7285c794,0x08ca0f4dbec137a0ad6f47912db1bc8b0770ac16,0x2fdda4c410572730cfb5e3c32414a126a426da43,134149659980000000000,1624592693,12700967,,,0.0,9000000000.0,21000
0xf13d114edde51a4454e86a8eda33a7e08bb1cadbfa36f62630bf279831ea3e72,0xb77a67dbd951253bf14c37050718451423e32fdf,0x08ca21c54cd2871f428cbb3238cd7cb074be7f13,884014018570000000000,1593065684,10333227,,,0.0,43000000000.0,21000
0xa2e9084a2b6164d82682238585ecf2e6f79d564f688750a74fe30d7c806115e4,0x08ca21c54cd2871f428cbb3238cd7cb074be7f13,0xe45067bd3ecf3dc634aaec2c975cce5e89eb35e7,884013178570000000000,1593071039,10333617,,,0.0,40000000000.0,21000
0xb1aaf8f91ec19f641fcb6914fa96aaf1895c221ea8df03b49ebf4189a8d88aa4,0x668f2d133946e54770ab168b411f13875fc90c1e,0x08cc83f006a363e2edf295805ac1786a57bc7e1a,111271080648000000000,1594389967,10432205,,,0.0,23000000000.0,21000
0x2b254c3c0de9fb24c497c0cc3689261942abf216e0a8a3e9725c32f7c0af5669,0x9d50dabc6b861506390f02b927888bb09bcdad0b,0x08cc83f006a363e2edf295805ac1786a57bc7e1a,223761050020000000000,1594391403,10432324,,,0.0,23000000000.0,21000
0x7b71c8b773b490c7065c391445d60c615f9e8d7548471dfff9dc3f8be180dc03,0x08cc83f006a363e2edf295805ac1786a57bc7e1a,0x3a4d74e834d61df9484e491413e535a4f5e8c49f,173482580150000000000,1594397383,10432766,,,0.0,25000000000.0,21000
0x645951b5a29db4c5a7a722dcbe75fc50e769aae805e2f6ab87c7eaaf88afca4c,0x08cc83f006a363e2edf295805ac1786a57bc7e1a,0xa50ddc9268a8c559f2494afd26cc28db7829c876,161548542518000000000,1594397437,10432771,,,0.0,23000000000.0,21000
0xb508045887fdd05b7c85be244f550a2f0926e5dc62cc7b9745dacb0719764a32,0x4522118de106fcd1c1e0fda39f2b0de9cfa50403,0x08cd1d89ad13a8674b70bd71495d0fc1a02ce3ee,97990947888000000000,1622611271,12553124,,,0.0,23000000000.0,21000
0x0c831090c8576306d264654945ef5e67d1a630e969a944254714a6875f616c29,0x3e189b0d6481656bb33a00a15bd9c0adc87c2f6b,0x08cd1d89ad13a8674b70bd71495d0fc1a02ce3ee,193262327880000000000,1622611809,12553165,,,0.0,25000000000.0,21000
0xdca6726409efee371cf928f3e6231dc204326c2b1bf6d0c39aaced1e7593d16b,0x08cd1d89ad13a8674b70bd71495d0fc1a02ce3ee,0x514e6a8dd5245b0f7b926e5f8b6acafbdc19d491,256410976980000000000,1622612661,12553211,,,0.0,25000000000.0,21000
0x244ee261e3e4d3d268fb7ed03dbd2a7f77737b6f39ce0853087e814838d43793,0x08cd1d89ad13a8674b70bd71495d0fc1a02ce3ee,0x704967eb6b241e3b22f36964e470a6844772d33c,34841227788000000000,1622612661,12553211,,,0.0,26000000000.0,21000
0x10c17bdcac4e49177fc80ced96c39b1eb252dd86431c30c2ccbbe57c1554bf79,0xad315455d110922d6894cfc43aa0f655b20d053d,0x08d0db3733e9fc3b8afad8e4b21edd33e828c8b9,99684237767280706719,1594787013,10461893,,,0.0,30000000000.0,21000
0xb774cdd1fedd6d53c3b5e903cc26ca2f97b4a0bc719ae11696ce4c2b122db386,0x08d0db3733e9fc3b8afad8e4b21edd33e828c8b9,0x27c4c44a0d2a182be72943cd33fa59b5e0a787c3,99683544767280706719,1594841681,10465983,,,0.0,33000000000.0,21000
0xf75d8bc1159c0c32776f51d8f2c813e2d36eb5408a8e8f56a469c7f0cc3dec7c,0x0d832e1b55d0b20b87044acdc86151c156823a7b,0x08d2585c94404717bb5bb01534cd34e1fe0b2c52,32554585582363237548,1624879665,12722256,,,0.0,15000000000.0,21000
0xa6d6fbfcdae08ec310cefdb73fe0867cff2d669d88ed9a822e4bfd5f99a2805b,0x08d2585c94404717bb5bb01534cd34e1fe0b2c52,0x76baea40e36fa981356bf150f134fefce7ecbc6b,32554396582363237548,1625008929,12731856,,,0.0,9000000000.0,21000
0x9685022378251770215c4d6c4946564047605f93f7f60995e5963fdad70308c3,0xab820ab819c673653012073ab60f789c92baee00,0x08d2ad0afc01fc200514072ceb02cc2c234a378e,172480065250000000000,1594705030,10455839,,,0.0,31000000000.0,21000
0xd6efea3f5445dbd2899fbe696d40e5f281f444ff42cbc0660e21591b75c771de,0x08d2ad0afc01fc200514072ceb02cc2c234a378e,0x55d475e5968b206fd3d2e5455c7f23bfb400db65,172479414250000000000,1594720776,10456962,,,0.0,31000000000.0,21000
0x180d442b5a3775157f9c91b153d5c307594490f61adea1caaf71cdffb5258d03,0xa59bd91df4fd08524aba0e35ef96824f8e1d17ee,0x08d5d1bc7694be6e9357a148d18bda67be8310ce,42100529501351640244,1594254684,10422122,,,0.0,21000000000.0,21000
0xcc3e1b60e2eb99cc101739c66a8fda88f0c24f716434375683258a9862d63a45,0x08d5d1bc7694be6e9357a148d18bda67be8310ce,0x8fcc8269e151e3c6db8b3d5205721aa585514a52,42100004501351640244,1594258637,10422414,,,0.0,25000000000.0,21000
0x88ac6cda4fa225b60646fc3e8d7b2f5335e7518fe648bbc686fceef3812a3384,0x149ca3cb682435952b5eed92c65f8cea9a8a3498,0x08d6018cd7abadd151d8587cdd1af5e6ba128dbb,83793058084000000000,1594838898,10465788,,,0.0,31000000000.0,21000
0xc16d10fdc7c8e1a485dfdb265abe2cf4adbec8063e92c95ae926949a19b9036a,0x08d6018cd7abadd151d8587cdd1af5e6ba128dbb,0x193259c506d42fb780facdd13246a504897ff485,83792344084000000000,1594843657,10466137,,,0.0,34000000000.0,21000
0x50fe034247f35079e597976c2a76c76a35dae66f67b38e02383d4ca768dc98b2,0xa22718ffe72b991f083a80dec75977641a82ae8d,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,586116330684960000000,1625822871,12792379,,,0.0,17000000000.0,21000
0xc73d078eb2bbd1a936e34e78c0826a5a6ef50d589dea55634013909c208da604,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,0x19545820cf3fcea472776a08f0735b1516c8317d,293057829342480000000,1625826338,12792640,,,0.0,16000000000.0,21000
0xb663510234d8a143629c3393ec819612cf116192df31ec2faa968275d6c8ac28,0x323eac83096c39bf603f4409fa530a8be3c47297,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,463924746170000000000,1625826352,12792641,,,0.0,14000000000.0,21000
0x12bd7bc09a5176c09f6bc6a52fdcb2b7ebb14fe3a8211f573d61251658f8e320,0x148432721e0199911e1cbd94a54bb02b7c70b542,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,230339283828560000000,1625826851,12792682,,,0.0,17000000000.0,21000
0x92597a0e108985bd9a14e3f9becb8afeb822bda70a4938717707578651d60a46,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,0x29eb72ec0384ea17e55fedde2a4fc7dc5f76e11d,353094851650000000000,1625827953,12792756,,,0.0,14000000000.0,21000
0x6bb5173ba93f3495d54eb10a231375a2b8f29e05ea66ac140474f629fb64b26f,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,0x84e9d0a8f9a0873f7c49ec2f73f095ffda59ecdb,375272483020000000000,1625827953,12792756,,,0.0,15000000000.0,21000
0x79f6f8dc98684fe1c2ecf472d1de1bf04b9ddbee8ad1b936d32c6d1345a8e54a,0x08d6f2df6bc4446c56501e5b23d777f365d9ccf0,0x490228f84a957eb997864f965ac3fe3c2fe4a382,258953894671040000000,1625827953,12792756,,,0.0,17000000000.0,21000
0x9a44153748c70ca0a790f6d048455f38769d6021cc834dfaed244d157e056b07,0xa4821bc21c84a6036ec31e714f385b6c28f382d3,0x08d8a6d691f3adf458bed0fae2d1ba0a230c4d86,131967080580000000000,1614474363,11942777,,,0.0,70000000000.0,21000
0x62454b66ad3b137ef69dfe25a634a6cf55ee8d0b5e0a953f693699b55ddfd2a3,0x08d8a6d691f3adf458bed0fae2d1ba0a230c4d86,0x8c1a0459aa8aead0b02defdc79aa17bcd9e3d4dd,131966765580000000000,1623921083,12651067,,,0.0,15000000000.0,21000
0x47412c89e7c8e2b393c7d2f76eee4363f3e48494d39414d1f092824c312634e8,0x766ec910b43e683fd4872e7a394cd81dd159628a,0x08d99910c37409d21eb7f78fd7f06c71ff75452a,249694346030000000000,1605165681,11241446,,,0.0,27000000000.0,21000
0x15c44ab870527019e4d4e89e17807d651c0b9088a3617a17f559a82c988517c1,0x08d99910c37409d21eb7f78fd7f06c71ff75452a,0xc7b0835e1b7c25c19e4bffa70f8b0276e599ca5d,249693065030000000000,1618185373,12221850,,,0.0,61000000000.0,21000
0x51765f55f2710783eb02365ef3edb54d80968bac61d45d7646a507aa636baa85,0xc1434cc86daf0be8c29ead5ccf6928d0c9c05b28,0x08dc59d85bc98c3acad79f142acf16884c69a887,134004070020000000000,1593080735,10334381,,,0.0,44000000000.0,21000
0x06c9444dec7cfb1f4c73c9dc8cc3b133031e5f7809aab2dc3b41da801b7f6aa1,0x08dc59d85bc98c3acad79f142acf16884c69a887,0x68d808ee5f4ab855c2aa06f554089ccef8064fef,134002705020000000000,1614860862,11971789,,,0.0,65000000000.0,21000
0xc1f989cf35f138a5762efd99c0688e0d97566ff7b8afc6aef6ee8f0acf0da24d,0xa97e3c33043fa0748b1a21fa2c5e97a86b91a132,0x08e104ff0837b11c582240d7aef7c8da540e3a3f,175852309470000000000,1593074130,10333854,,,0.0,42000000000.0,21000
0x38b18d61e5e1255af6cfa4c85d22ffe4a5328b5ebb3ea97d10828331b2a19e99,0x08e104ff0837b11c582240d7aef7c8da540e3a3f,0x958b18ae0dad9ad4d770ce0a2ebf37cb746111fc,175850860470000000000,1614833648,11969718,,,0.0,69000000000.0,21000
0x6a8be64878327db030cfdfc9e02457422848b9e2251ecef1d6383a0a5bf808d8,0xde3af0448d443a37a5fed92fbaca5949104bf091,0x08e2fe82a675df94f2d04cf7d1ca1d35b3fd8443,177809099500000000000,1594258717,10422421,,,0.0,23000000000.0,21000
0xf10c99f737d37cb59e33f9e31ac7cedc4d0f8e064829f6c8f766aad08a54b3a7,0x08e2fe82a675df94f2d04cf7d1ca1d35b3fd8443,0x3c420b713505ff5f87b803cb9887437b0ee85dec,177808595500000000000,1594262015,10422663,,,0.0,24000000000.0,21000
0x59caf613065f3416bd577fb8ccb1f1cf6ee4dff861e1740763fa2721b63f861f,0x1472e69312c650b62470564fad79c68286951c32,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,113215444102400000000,1594249179,10421713,,,0.0,24000000000.0,21000
0xd5513d426aeb9bae16ecf764ddf2cc59d16b0635f2d6789e2df9bffc4932366c,0xcebea7143d53a09638c404f8d2b180ceb2aadb8c,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,180321770520000000000,1594255420,10422178,,,0.0,22000000000.0,21000
0x61ce797baee1272c572b9e66ee28e1274b5d3a7135d2f1e4db65383fb28e71fe,0xfad82ef89e2d86189cf64abe62623e95c16f5d45,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,100993001430670287804,1594255784,10422205,,,0.0,25000000000.0,21000
0x36a38659cd0819dd4d929e4950e5177c41c63efa947f951308563827ef379a71,0x4e9a28d40c6ff9fb33cf4ec797cf102e4c54e7a7,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,129194861137501569380,1594256587,10422268,,,0.0,24000000000.0,21000
0xb184621994978711cb98967b8a8642e9961431dc8248a63386eb1c277319a345,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,0x52f291734fb471939e67be33c90e7c0f7a310bd9,236717688631842172680,1594257095,10422307,,,0.0,21000000000.0,21000
0xf8fa00403279bca9d5d768c131fd440907fffb859bb2b7f49a0a4a9943858914,0x402fa2f93a42476802358957c03d312ec5d53605,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,102808513057185627920,1594257580,10422341,,,0.0,23000000000.0,21000
0x160ee35b72ecce301fbbf1a0e1a3e17930e32792a729c3ad87a40d38c860d47d,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,0xc0fbd17c83ed8738cb395f97c696a37ec8056ee4,143502990779364842250,1594257580,10422341,,,0.0,23000000000.0,21000
0xcd18489bc3dc37492fc696d7b8228a2a8182599f0c28e141f281a8f00b479240,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,0x38e844a869cbba6c9da89dc5a94d21398ac96d52,187097826620000000000,1594258045,10422373,,,0.0,23000000000.0,21000
0x02309ed53293ccaa9b321c13aa7006a2e3c34ce15a5ea3e5d5166b3d67253c42,0x08e63fbe4c715fedd442af3d8e63290723f8efd8,0xc775a8bc953d51e20a95d9b5a03be8eeb80753f5,59213236216550470174,1594258073,10422376,,,0.0,21000000000.0,21000
0x976d5f80344df962b5f3049120b61029ed9a8a1844219344eb0c0406baff238a,0xfd0a298df36225fe7af52a0c702eb7b247818359,0x08ea5e609ee3ac3d106e559bf4b52254639bfdd3,394690242678810857356,1631270981,13197546,,,0.0,74000000000.0,21000
0xec89c9fe6ed7121ed81ce1e339dbbba15b88cdaa1b0710812848df4f869d32fe,0x08ea5e609ee3ac3d106e559bf4b52254639bfdd3,0xa7d9646896233a36b54b7210fb3104f6da47e114,394689381678810857356,1632299356,13274510,,,0.0,41000000000.0,21000
0x99b63c110b0177662c6226fea699071e16356a9b6af79909a8bc3c66d43658e4,0x6c61abf1179d0ef771c26ff8d8320fe902da0072,0x08eb9cdaf66693b6395b4e7e506d62bc058f9e0c,149304507320000000000,1593075147,10333934,,,0.0,41000000000.0,21000
0xba399996610d6bf71ebb7760705007467cc98f321a3db733e4c3937e2fc0cff8,0x08eb9cdaf66693b6395b4e7e506d62bc058f9e0c,0xd2160f711e60a270dc0eff5a1ed38bc128a21540,149303037320000000000,1614474363,11942777,,,0.0,70000000000.0,21000
0xf5e512397cfc1439975c1e4ff1f2a6cfa1b36c03fdeaf983189f8581df5136a0,0x96fce378e6f264480d0c216ba360dfbcb89a091a,0x08ee50c62e4fb53a0a19c4d2bfd4e111187ba05d,32807789186760000000,1605077840,11234820,,,0.0,38000000000.0,21000
0x8c9bfce7fd1d1187567a9817e4400db5ec8c908a90c79cf6bbcad0121d4450cb,0x95f028c565169728a4e2f6554452036041bccf80,0x08ee50c62e4fb53a0a19c4d2bfd4e111187ba05d,163939411699671040725,1605079818,11234972,,,0.0,40000000000.0,21000
0x6807ed7c46c6aee37d72e2d5f5ff45e894b719ac679a4a6dd8fee4ca5a5064f0,0x08ee50c62e4fb53a0a19c4d2bfd4e111187ba05d,0x21e040330b2d29ff023eab01aa4d932583f59cd6,78698103354572416288,1605081860,11235120,,,0.0,37000000000.0,21000
0xa5dc7b2796feee29c3a8ac83976163b453a314bcd0676ecc103ced700201b4df,0x10610cc7599d8f850835201be1f00e894520d44c,0x08ee50c62e4fb53a0a19c4d2bfd4e111187ba05d,229801908090000000000,1605082159,11235136,,,0.0,38000000000.0,21000
0xf45f0bc41f8a01779b2e6a6b946260486c812453d6c241b40e0aac849014eebe,0x08ee50c62e4fb53a0a19c4d2bfd4e111187ba05d,0x1c01c0c6688f870f230d6c13dd52f861e90f12cb,186854385010000000000,1605085456,11235394,,,0.0,38000000000.0,21000
0x69b32db6fdade58af8e00da1c796e92bdcb1366c6d0ffb40506edb4eb627a541,0x08ee50c62e4fb53a0a19c4d2bfd4e111187ba05d,0xa17c0938d69bfbd9f4f90ef16cfe023b92fedc9d,160994226611858624437,1605085470,11235395,,,0.0,39000000000.0,21000
0x447bdbe9fb13faa33b4705ada603916b9c0ba8ce1045c4e1bc72f03951db57c6,0x2f03c11500382b9e7a12bae81cae07d1054c38c1,0x08efff7170d2441081bc54546a15a290a1fbb116,10480519783800000000,1631271432,13197588,,,0.0,76000000000.0,21000
0x5b580168ba709b0db485858d9a4974c7a20e935644b164988772174f872cae5a,0xa0345391823311f849b9229426798bf147063db5,0x08f322b49dee84188d0406deca2957847d2b5684,116921446750000000000,1605146381,11239979,,,0.0,21000000000.0,21000
0x6f9a473235c454aa56879ff334063f373a7dbbe1517c37efd2aade808e1d0e31,0xf2fae2053a4efc0b69a55c07ed5a629952f53bc1,0x08f322b49dee84188d0406deca2957847d2b5684,73787632788000000000,1605147944,11240098,,,0.0,28000000000.0,21000
0x4331155a533c3ea20561c9c110e67a1ab080279143d9c52c04d077782233fdae,0x08f322b49dee84188d0406deca2957847d2b5684,0xf2fae2053a4efc0b69a55c07ed5a629952f53bc1,58460198375000000000,1605148185,11240118,,,0.0,25000000000.0,21000
0x9edc29486fb022b666d0a3c9040bd1bf51180d4b61bc69e3467548bd244f7c63,0x08f322b49dee84188d0406deca2957847d2b5684,0x86fd7935debb8cf0ffee3841600f00bd10691c32,132247852163000000000,1605149725,11240231,,,0.0,24000000000.0,21000
0x477d5ce0c7417adc3d2077be972318e8979b0ee072590d1971ee9a809216d87e,0xea374bfc2f9732d017bfc3ec7aa4e5150b6d255f,0x08f58430ab42dd449b8ca72179abc91c408d8b27,171074947240000000000,1593074985,10333925,,,0.0,43000000000.0,21000
0xe2225f005f1080dc39b3460c23842b355bd75cfbc1e6a158b64396c9a3869c4e,0x08f58430ab42dd449b8ca72179abc91c408d8b27,0xa5302097490eeea87d40c565656f4e913ef34c5e,171073498240000000000,1614836981,11969995,,,0.0,69000000000.0,21000
0x4c382afde5dbf58d26e9a80d806462b47fae4b4b5ed306cfb2c467ed0836a6da,0x149501f525a170a1d6cd3fb6f2aac1631f42aed2,0x08f8afa10e4aa46173d836b6eb15206409f882a1,115425426681201000000,1629717469,13081232,,,0.0,28000000000.0,21000
0xf2f577a10470db4e1652de3bcb908bd80949740f245d504b0105d28069f94e19,0x08f8afa10e4aa46173d836b6eb15206409f882a1,0xa753a979c05e979026b769be56d81294c07d7a42,115424040681201000000,1630053944,13106503,,,0.0,66000000000.0,21000
0x0bcdccee720ea58d65320f4c2c4afa5e82a7a0b9707e92ab9d8fb051344538a4,0x16d3f252b3c9156541321f7e289dcc032e4dd8db,0x08ff021f1d04553242142295d78befe3135bcc0d,607344680300000000000,1593070987,10333613,,,0.0,40000000000.0,21000
0xa3930f4bf9dd6adcae43c7bed7d2abccb60bb01751cb95d8770f9b3b0c9f9d12,0x08ff021f1d04553242142295d78befe3135bcc0d,0x208044508c7de5f316c4fd429a126ab58bd6b454,129646603000000000000,1593074902,10333917,,,0.0,41000000000.0,21000
0x4c3e802815b44a720a9253b93dac7a0662b62186322c5ae7b530fee2b5ec1509,0x08ff021f1d04553242142295d78befe3135bcc0d,0x16cb6ca1c095e3501fd44e90249f651bc606f9e7,120183190510000000000,1593074904,10333918,,,0.0,44000000000.0,21000
0xfc422f32e31085b8564d09fe95bb899190c4cf99a100c5ac53ca50e856627421,0x08ff021f1d04553242142295d78befe3135bcc0d,0x8e44bd83409c0c0ebc4e3ac8f9452bb8da65a1b7,175734060970000000000,1593074913,10333919,,,0.0,43000000000.0,21000
0xa247e574f6a9ed050058464fc2a8baaf237404c1818ebde00391bb5e00d05da2,0x08ff021f1d04553242142295d78befe3135bcc0d,0x475c28e90a3e2e165e33d61b627d4451f6e35665,181777297820000000000,1594368260,10430554,,,0.0,40000000000.0,21000
0x910221ebc601feb514a888f09927692662b7789111033fb02ca867318a55fa26,0x7ab14f231a1fa6411a273140ecc9c224bbd7faa3,0x09005b378e3b2a13fbf8a6b8c6effb72f49efb9f,100889889076419955855,1594383328,10431708,,,0.0,40000000000.0,21000
0xd7fa6f9289df693dd12378142a32fda3603f0d01404552254dcda902fcd827be,0x09005b378e3b2a13fbf8a6b8c6effb72f49efb9f,0xdc04a92b6ad89a6f6fcea807692974daac96b2f5,100889448076419955855,1594392279,10432398,,,0.0,21000000000.0,21000
0x43e68e44f2422e54b82ab033d19928d3c846abf52259f8dfda394ba7f7ac7db3,0x1d96379a0d6d424b5757668c1c8519c848f0d072,0x0900afab66561526a2bf6bdb9ae1769835265871,73136156064000000000,1594369477,10430648,,,0.0,41000000000.0,21000
0x1e86eb7e6df8e37b9a4fd27158c20cdc0e8c4b418ca3cb01533925ab45f1a59a,0xf85b0cf27ce3b14d1ee45a3be383515d1a59629e,0x0900afab66561526a2bf6bdb9ae1769835265871,90354034132800000000,1594370079,10430707,,,0.0,43000000000.0,21000
0x42c019c83290b00e7f7bb754466872f7f34dc9cb8bd6c4f2ab9b93a87575e916,0x95d6476f9cc6bb1abb551b091d622547fb16ccab,0x0900afab66561526a2bf6bdb9ae1769835265871,190823956120000000000,1594370550,10430741,,,0.0,45000000000.0,21000
0xc6132266a5c6d33a2a992e7aec042dcb9c7e732e45ab471230973505e1203991,0x0900afab66561526a2bf6bdb9ae1769835265871,0x645d17dd6e0f8122b473b08de6a8a9bb25a78176,65395152078720000000,1594370599,10430747,,,0.0,44000000000.0,21000
0xd4c7cf9ec179e8a0d8e6cf31dd1b40a2344e5a19ca643999e29602730518adcc,0x0900afab66561526a2bf6bdb9ae1769835265871,0x1ef3299300d8224b30c3a776f69e307f4a269836,183726099850000000000,1594370860,10430767,,,0.0,45000000000.0,21000
0xcbffdbb3f324b09258187c25d9b609f5cdcea248e106c5dcb903be4564a9f149,0x0900afab66561526a2bf6bdb9ae1769835265871,0x357c464864e1031be0ca4a6f013dbe7e8f11dc53,105190080388080000000,1594370860,10430767,,,0.0,45000000000.0,21000
0x64c37fd4558e15ea4fe2aafdd03ca36d9589e3ae3005edffb17567b25be2eacb,0x70f368da6e117adc8a23707c402069c38ecf1b41,0x09046fd5f7179b81eba5d4465563ef193e7ef448,126905475520000000000,1614836983,11969996,,,0.0,69000000000.0,21000
0xe6428fbdfb9c664b9ed2c0a5df882a3a39f144fa2e385d0b545311ef38b83018,0xe7e3a10f519605dee3d2b6cb9f473c822357fada,0x09046fd5f7179b81eba5d4465563ef193e7ef448,134931513520000000000,1614899488,11974712,,,0.0,65000000000.0,21000
0x08240b15d962520be32955c44afda90d9145e6b83088d125d18316ec1ee23d9c,0xfb6b69e31f90fed6a4141f31eaeccecc030c280a,0x0904bc4f5b68d2c0daee036194127eecd7d1df60,171488230560000000000,1614841957,11970367,,,0.0,69000000000.0,21000
0x2c5ef829c1271bd67e05b289feaaab944dc8d59a07705dd647fd3ab52e4b731a,0xd3d0440388f1ead9f29b00469ea99fb68f61f1d7,0x0904bc4f5b68d2c0daee036194127eecd7d1df60,146313478400000000000,1614899488,11974712,,,0.0,65000000000.0,21000
0xddf046e2654b100b02a68bf223873f565313a56f20131fb4b5e4d8141680395d,0xdf50710e1d95af3bd1e97976c287ec9bd7b7c955,0x090541d46512a69af3c4faea9c8e275d953a8638,152023678340000000000,1593073858,10333830,,,0.0,44000000000.0,21000
0x326ab417760d294e4f1564b4dc2c7b96f0b040a02669382877bc85330feccdac,0x090541d46512a69af3c4faea9c8e275d953a8638,0x2cca08ec35906cc73634af7baa0a831f1668c29a,152022229340000000000,1614836983,11969996,,,0.0,69000000000.0,21000
0xd35feda5bcd3ae42e609180464e3a8f2f133069d6cfe02454ffed65f6ca84d11,0xefa684b275bb14a1ec86bec3a7b8b6f16b5c6c30,0x090a36bfb5859bb8fb2130288068505244cf1d3b,182765450120000000000,1593078387,10334219,,,0.0,44000000000.0,21000
0xa61359776fe08637fcca77b9b4e26aee5d20f4f27d519d4594d72f4b0ef11b74,0x090a36bfb5859bb8fb2130288068505244cf1d3b,0xab05dce77104de294d042b606ecc82ff9bffd497,182763980120000000000,1614465243,11942083,,,0.0,70000000000.0,21000
0x2761a4552fa63c1471a9f87d4e6762f435b5d447d5c37e19573c5b7e7e583d07,0xf042f6f9281fcd46f6388e1c4de6dfa2dfc83671,0x090a7ac0f2b6410e86df24fcd820ed01b19eb4a3,473773854620000000000,1629271871,13047923,,,0.0,36000000000.0,21000
0x0b3eae52edcb26699943f10370acc20d078c0f38afa50a39878842ed2e9c2ad8,0x090a7ac0f2b6410e86df24fcd820ed01b19eb4a3,0xd72c1dd61c5e578103f3b43bdcc679cde291227a,473772909620000000000,1629432723,13059928,,,0.0,45000000000.0,21000
0x26dfb479ec51c3bc8cbdb3c2aed39f5b93b4eea089bbff249bb576a3280744ab,0x9ed3a29c7fd910a952090d19bd77da949521ecb6,0x090beec397e915f72f10da56f356364aa4d0210f,235866389139194966387,1594757089,10459657,,,0.0,33000000000.0,21000
0x9029bd2e07017c9c0586a2dace84d15b67344b3777348fc94646d2458da4227f,0x090beec397e915f72f10da56f356364aa4d0210f,0xf4f77001c01abee20da24d76966cebc3fb25233c,235865717139194966387,1594782818,10461619,,,0.0,32000000000.0,21000
0x08894c482ea4bbc33bbf1c262133a256dc6f74a36e312d1adc6983fa9a17caaa,0x0f3684019d51fb61ff1db5200e15f60c79de2577,0x0911fb51ac02eae84865b2c0f0a81d1b28c98e86,58084589152000000000,1594361001,10430041,,,0.0,31000000000.0,21000
0x510272346d8ac372410fdca94eb373d6734884368b0849b5e97d1e57ebd92671,0x53b2557ad5dd3e1820d32d2acd9dabbe02e89c6c,0x0911fb51ac02eae84865b2c0f0a81d1b28c98e86,192419708120000000000,1594361455,10430076,,,0.0,33000000000.0,21000
0x51327753bdf61905b7c11c6dfa7c2927b3c6a032875e9c1861592141de7f8f34,0x0911fb51ac02eae84865b2c0f0a81d1b28c98e86,0x79689759dbccf0fc32e8774b8b6d424e82cc742d,171026300470000000000,1594362302,10430133,,,0.0,31000000000.0,21000
0x6b7504d25dc9526138fa480a48ae9552043c4ec5b2d1038b95d4e70986cdf56d,0x0911fb51ac02eae84865b2c0f0a81d1b28c98e86,0x2edf9c3a7d0af59bd45ed3e7862c8e6c38f1cf6f,79476631802000000000,1594362302,10430133,,,0.0,34000000000.0,21000
